(643, 473)
(644, 471)
(644, 469)
(644, 468)
(645, 466)
(645, 464)
(645, 461)
(646, 459)
(646, 456)
(646, 454)
(646, 451)
(646, 449)
(646, 446)
(646, 444)
(646, 441)
(646, 439)
(646, 436)
(646, 434)
(646, 431)
(646, 428)
(646, 426)
(646, 423)
(646, 420)
(646, 417)
(646, 413)
(646, 410)
(646, 406)
(646, 403)
(646, 400)
(646, 397)
(646, 394)
(646, 391)
(646, 389)
(646, 386)
(646, 383)
(646, 380)
(646, 377)
(646, 374)
(646, 372)
(645, 369)
(645, 366)
(645, 363)
(644, 361)
(644, 358)
(644, 357)
(644, 355)
(644, 353)
(643, 351)
(643, 349)
(643, 347)
(643, 346)
(643, 344)
(643, 342)
(643, 340)
(643, 337)
(643, 336)
(643, 333)
(643, 331)
(643, 329)
(643, 327)
(643, 324)
(643, 321)
(643, 318)
(643, 315)
(643, 312)
(643, 310)
(643, 307)
(643, 304)
(643, 303)
(643, 300)
(643, 298)
(642, 296)
(642, 294)
(642, 293)
(642, 290)
(642, 289)
(642, 287)
(642, 285)
(642, 283)
(641, 282)
(641, 281)
(640, 280)
(640, 278)
(640, 277)
(640, 275)
(640, 274)
(640, 272)
(640, 270)
(640, 268)
(640, 266)
(640, 263)
(640, 261)
(640, 259)
(640, 256)
(640, 254)
(640, 252)
(640, 250)
(640, 249)
(640, 246)
(640, 245)
(640, 244)
(640, 242)
(640, 240)
(640, 238)
(640, 236)
(640, 233)
(640, 230)
(640, 227)
(641, 223)
(641, 220)
(642, 216)
(642, 212)
(643, 208)
(643, 205)
(645, 201)
(646, 199)
(646, 198)
(646, 196)
(647, 193)
(648, 190)
(649, 188)
(649, 186)
(649, 184)
(650, 184)
(650, 182)
(650, 180)
(651, 179)
(651, 178)
(651, 176)
(651, 175)
(652, 173)
(652, 172)
(652, 170)
(653, 168)
(654, 166)
(655, 163)
(655, 161)
(656, 158)
(656, 155)
(657, 153)
(658, 151)
(659, 149)
(660, 146)
(660, 144)
(661, 142)
(662, 141)
(663, 139)
(663, 138)
(664, 136)
(665, 135)
(666, 133)
(667, 132)
(668, 130)
(670, 128)
(670, 126)
(671, 125)
(672, 124)
(674, 123)
(674, 122)
(675, 121)
(676, 120)
(678, 118)
(679, 117)
(680, 116)
(682, 114)
(684, 113)
(685, 112)
(685, 111)
(687, 110)
(688, 108)
(689, 106)
(691, 105)
(692, 103)
(694, 101)
(696, 100)
(697, 99)
(698, 97)
(699, 96)
(701, 95)
(702, 93)
(704, 92)
(705, 92)
(706, 91)
(707, 90)
(708, 89)
(709, 89)
(711, 88)
(712, 88)
(714, 87)
(716, 87)
(717, 86)
(719, 85)
(721, 85)
(723, 84)
(725, 84)
(726, 83)
(728, 82)
(730, 81)
(732, 81)
(733, 81)
(734, 80)
(735, 80)
(736, 79)
(738, 79)
(742, 77)
(746, 76)
(749, 75)
(751, 73)
(753, 72)
(754, 72)
(755, 71)
(758, 70)
(761, 70)
(762, 69)
(763, 69)
(764, 69)
(765, 68)
(766, 68)
(767, 68)
(769, 67)
(770, 67)
(773, 67)
(776, 66)
(780, 66)
(784, 65)
(787, 64)
(788, 64)
(791, 63)
(794, 63)
(797, 62)
(799, 62)
(802, 62)
(803, 62)
(805, 61)
(807, 61)
(809, 60)
(811, 60)
(813, 60)
(815, 60)
(816, 60)
(819, 59)
(821, 59)
(824, 59)
(827, 59)
(831, 59)
(835, 59)
(837, 59)
(839, 59)
(841, 59)
(845, 59)
(849, 59)
(851, 59)
(853, 59)
(854, 59)
(857, 59)
(859, 59)
(861, 59)
(863, 59)
(866, 59)
(868, 59)
(872, 59)
(874, 59)
(876, 59)
(878, 59)
(879, 59)
(881, 59)
(882, 59)
(884, 59)
(885, 59)
(887, 59)
(891, 59)
(894, 59)
(896, 59)
(898, 59)
(901, 60)
(902, 60)
(903, 60)
(904, 61)
(906, 61)
(907, 61)
(909, 61)
(912, 62)
(915, 63)
(918, 63)
(919, 63)
(920, 64)
(921, 65)
(922, 65)
(924, 66)
(926, 67)
(928, 67)
(929, 68)
(931, 69)
(932, 69)
(934, 70)
(936, 70)
(937, 71)
(939, 71)
(940, 72)
(941, 72)
(943, 73)
(944, 73)
(945, 74)
(947, 75)
(949, 75)
(951, 76)
(953, 78)
(954, 78)
(956, 79)
(959, 80)
(960, 80)
(963, 82)
(965, 83)
(966, 83)
(967, 84)
(968, 85)
(969, 86)
(971, 87)
(973, 88)
(976, 90)
(978, 91)
(981, 93)
(982, 95)
(984, 96)
(986, 97)
(987, 98)
(988, 98)
(988, 99)
(989, 99)
(991, 100)
(993, 102)
(994, 103)
(995, 103)
(997, 104)
(998, 105)
(999, 106)
(1000, 107)
(1001, 108)
(1002, 109)
(1003, 110)
(1004, 111)
(1006, 113)
(1007, 115)
(1009, 116)
(1010, 117)
(1011, 119)
(1013, 121)
(1015, 123)
(1016, 124)
(1018, 125)
(1018, 126)
(1019, 127)
(1019, 128)
(1021, 129)
(1022, 131)
(1024, 132)
(1026, 134)
(1026, 135)
(1027, 136)
(1028, 137)
(1029, 138)
(1030, 140)
(1031, 141)
(1031, 142)
(1031, 143)
(1032, 144)
(1033, 146)
(1034, 149)
(1036, 152)
(1037, 154)
(1038, 156)
(1039, 158)
(1040, 160)
(1042, 163)
(1043, 165)
(1045, 168)
(1046, 170)
(1047, 173)
(1048, 174)
(1048, 176)
(1050, 178)
(1050, 181)
(1051, 182)
(1051, 184)
(1051, 186)
(1051, 187)
(1051, 189)
(1051, 190)
(1052, 193)
(1052, 196)
(1052, 199)
(1053, 201)
(1053, 204)
(1054, 206)
(1054, 208)
(1055, 211)
(1055, 213)
(1056, 215)
(1056, 217)
(1056, 218)
(1057, 219)
(1058, 220)
(1058, 222)
(1058, 224)
(1059, 226)
(1059, 228)
(1059, 230)
(1059, 232)
(1059, 233)
(1060, 236)
(1060, 239)
(1060, 240)
(1060, 243)
(1060, 244)
(1060, 245)
(1060, 247)
(1060, 250)
(1060, 253)
(1060, 256)
(1060, 258)
(1060, 259)
(1060, 260)
(1060, 262)
(1060, 265)
(1060, 267)
(1060, 269)
(1060, 271)
(1060, 272)
(1060, 274)
(1060, 276)
(1060, 279)
(1060, 281)
(1060, 284)
(1060, 286)
(1060, 287)
(1060, 289)
(1060, 292)
(1060, 294)
(1060, 295)
(1060, 296)
(1060, 297)
(1060, 298)
(1060, 299)
(1060, 301)
(1060, 302)
(1060, 304)
(1060, 306)
(1060, 308)
(1060, 310)
(1060, 313)
(1060, 315)
(1060, 318)
(1060, 321)
(1060, 323)
(1060, 326)
(1060, 328)
(1060, 331)
(1060, 333)
(1060, 335)
(1060, 337)
(1060, 338)
(1060, 339)
(1060, 341)
(1060, 343)
(1060, 345)
(1060, 347)
(1060, 349)
(1060, 351)
(1060, 353)
(1060, 355)
(1060, 357)
(1059, 359)
(1059, 361)
(1059, 364)
(1059, 366)
(1059, 368)
(1059, 371)
(1059, 374)
(1059, 377)
(1059, 380)
(1059, 383)
(1059, 384)
(1059, 386)
(1059, 388)
(1059, 390)
(1059, 392)
(1059, 394)
(1059, 396)
(1059, 397)
(1059, 399)
(1059, 401)
(1059, 402)
(1059, 404)
(1059, 405)
(1059, 407)
(1059, 409)
(1058, 412)
(1057, 413)
(1057, 416)
(1057, 418)
(1057, 421)
(1056, 423)
(1056, 426)
(1056, 428)
(1055, 431)
(1055, 433)
(1055, 436)
(1055, 439)
(1055, 442)
(1055, 445)
(1055, 448)
(1055, 451)
(1055, 454)
(1055, 456)
(1055, 459)
(1055, 461)
(1055, 463)
(1055, 464)
(1055, 466)
(1055, 468)
(1055, 470)
(1055, 472)
(1055, 474)
(1055, 476)
(1055, 478)
(1055, 479)
(1055, 482)
(1055, 484)
(1055, 486)
(1055, 489)
(1055, 493)
(1055, 495)
(1055, 498)
(1055, 501)
(1055, 504)
(1055, 507)
(1055, 509)
(1056, 512)
(1056, 514)
(1056, 516)
(1056, 519)
(1056, 521)
(1056, 524)
(1056, 527)
(1056, 530)
(1056, 532)
(1056, 535)
(1056, 538)
(1056, 541)
(1056, 544)
(1056, 547)
(1056, 550)
(1056, 553)
(1056, 555)
(1056, 558)
(1056, 561)
(1056, 563)
(1056, 566)
(1056, 568)
(1056, 570)
(1056, 572)
(1056, 574)
(1056, 576)
(1056, 578)
(1056, 580)
(1056, 583)
(1056, 586)
(1056, 588)
(1056, 590)
(1056, 592)
(1056, 594)
(1056, 596)
(1056, 598)
(1056, 599)
(1056, 601)
(1057, 602)
(1057, 603)
(1057, 605)
(1057, 606)
(1057, 608)
(1057, 610)
(1057, 611)
(1058, 611)
(1058, 613)
(1058, 614)
(1058, 616)
(1058, 617)
(1058, 619)
(1058, 622)
(1058, 624)
(1058, 627)
(1058, 629)
(1058, 631)
(1058, 633)
(1058, 635)
(1058, 636)
(1058, 637)
(1058, 639)
(1058, 640)
(1058, 641)
(1058, 643)
(1058, 644)
(1058, 645)
(1058, 646)
(1058, 647)
(1058, 648)
(1058, 649)
(1058, 650)
(1058, 652)
(1058, 654)
(1058, 656)
(1058, 657)
(1058, 659)
(1058, 660)
(1058, 662)
(1058, 663)
(1058, 664)
(1058, 665)
(1058, 666)
(1058, 669)
(1058, 670)
(1058, 672)
(1058, 674)
(1058, 675)
(1057, 677)
(1057, 678)
(1057, 679)
(1056, 681)
(1056, 682)
(1056, 683)
(1055, 685)
(1055, 686)
(1055, 687)
(1055, 689)
(1055, 690)
(1054, 691)
(1054, 692)
(1054, 693)
(1054, 694)
(1054, 695)
(1054, 696)
(1054, 698)
(1053, 699)
